Stage Name,Event Name,Rank,Count,Time,Num Messages,Message Length,Num Reductions,FLOP,dof0,dof1,dof2,dof3,dof4,dof5,dof6,dof7,e0,e1,e2,e3,e4,e5,e6,e7,1
Main Stage,DMPlexCrBoxSFC,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexCrFromFile,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexCrFromOpts,0,0,0.,0.,0.,0.,0.
Main Stage,Mesh Partition,0,0,0.,0.,0.,0.,0.
Main Stage,Mesh Migration,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexPartSelf,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexPartLblInv,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexPartLblSF,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexPartStrtSF,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexPointSF,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexInterp,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistribute,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistMS,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistCones,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistLabels,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistSF,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistOvrlp,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistField,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistData,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexInterpSF,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexGToNBegin,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexGToNEnd,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexNToGBegin,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexNToGEnd,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexStratify,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexSymmetrize,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexPrealloc,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexResidualFE,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexJacobianFE,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexInterpFE,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexInjectorFE,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexIntegralFE,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexRebalance,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexLocatePoints,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTopologyView,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexLabelsView,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexCoordinatesView,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexSectionView,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexGlobalVectorView,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexLocalVectorView,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexTopologyLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistributionView,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexDistributionLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexLabelsLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexCoordinatesLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexSectionLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexGlobalVectorLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexLocalVectorLoad,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexMetricEnforceSPD,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexMetricNormalize,0,0,0.,0.,0.,0.,0.
Main Stage,DMPlexMetricAverage,0,0,0.,0.,0.,0.,0.
